Image File,Replaced Feature Indices,Original Latent Values,Replaced (Median) Values
town7_001908.png,"13, 114, 78, 25, 45, 18, 4, 106, 31, 32, 68, 90, 98, 118, 16, 117, 5, 123, 73, 54, 0, 92, 29, 101, 125, 14, 57, 19, 15, 100, 71, 103, 127, 87, 36, 20, 24, 94, 55, 124, 82, 56, 102, 50, 58, 47, 42, 60, 62, 40","-0.4833035, -0.37503976, -0.47154897, -1.5163369, 0.16100857, -0.6018618, -0.92427003, -0.32301825, -3.6031287, -0.5525768, -3.416127, 2.7803893, 0.0656465, -0.63286567, -0.54025185, 1.144802, -0.09706147, 4.419638, 0.23966764, -2.1861882, 1.1342243, -0.526811, 1.4273694, 0.1532126, 0.9515945, -2.4734077, -1.5182033, -1.8037301, -0.54667264, 1.4168935, -1.5157421, -0.64577085, -2.1760452, -3.9737613, -2.8847156, 1.3102255, -0.77616, -0.9560003, -0.48112518, -1.1932983, 0.20268828, -1.0181391, -2.8080304, 2.0348086, 0.762373, -0.8777264, -1.7941945, 2.813356, -0.07979116, -3.3348496","-0.46999565, 0.15379539, -0.0933437, -0.15588233, -0.375064, -0.48548484, 0.55283475, 0.10639665, 0.11364317, -0.00081614964, -0.72544944, 0.010356359, 0.32579216, -0.37865162, 0.35479787, 0.09155205, -0.2609601, -0.4034174, 0.7272418, -1.0197315, -0.10394335, 0.18834338, 0.86721164, -0.16187233, 0.1854067, -0.47592828, 0.02738389, 1.109619, -0.4501086, 0.073621884, -0.16604048, 0.1530613, -0.65790457, -0.16165099, -0.7332276, -0.094660535, -0.36390463, -0.2617772, 0.1364678, -0.12082182, 0.26073596, -0.4149109, -0.28494564, 0.12891746, -0.1265516, -0.30911452, -0.4263797, 0.33489347, -0.5546942, -0.44911847"
town7_001909.png,"13, 114, 25, 18, 4, 78, 106, 45, 68, 73, 31, 98, 16, 123, 118, 90, 32, 101, 117, 0, 92, 57, 54, 15, 5, 125, 71, 19, 14, 55, 103, 87, 29, 36, 58, 24, 56, 102, 62, 74, 124, 50, 127, 40","-0.3923124, -0.6150774, -1.0374124, -0.118679956, -1.0595515, -0.7045574, -0.51984346, 0.08809136, -3.2939837, -0.24747558, -3.8515277, 0.012978077, -0.04858327, 4.1742244, -0.7461573, 2.4690373, -0.3591329, 0.43749988, 0.9133474, 1.096451, -0.48358867, -1.8498667, -1.9580896, -0.2139037, -0.085328236, 1.1574062, -1.4367014, -1.7268275, -2.5661962, -0.23355645, -0.40474647, -3.5621243, 1.466427, -2.4810662, 0.50492775, -0.7857182, -1.1831932, -3.2420247, 0.14481771, -0.8191107, -1.3210745, 2.0981247, -2.6397398, -3.681169","-0.46999565, 0.15379539, -0.15588233, -0.48548484, 0.55283475, -0.0933437, 0.10639665, -0.375064, -0.72544944, 0.7272418, 0.11364317, 0.32579216, 0.35479787, -0.4034174, -0.37865162, 0.010356359, -0.00081614964, -0.16187233, 0.09155205, -0.10394335, 0.18834338, 0.02738389, -1.0197315, -0.4501086, -0.2609601, 0.1854067, -0.16604048, 1.109619, -0.47592828, 0.1364678, 0.1530613, -0.16165099, 0.86721164, -0.7332276, -0.1265516, -0.36390463, -0.4149109, -0.28494564, -0.5546942, 0.7273235, -0.12082182, 0.12891746, -0.65790457, -0.44911847"
town7_001919.png,"13, 114, 78, 18, 106, 25, 45, 4, 118, 31, 32, 68, 90, 98, 5, 123, 16, 73, 92, 117, 54, 0, 101, 127, 71, 29, 15, 103, 125, 14, 19, 55, 24, 57, 62, 87, 58, 94, 36, 47, 56, 124, 20, 50, 27, 100, 41, 82, 66, 42, 11, 60, 102","-0.45671713, -0.7759413, -0.6342269, -0.4370581, -0.25283134, -1.0222853, -0.5066024, -0.96928513, -0.7065673, -3.6923342, -0.23908484, -3.508464, 2.6201253, 0.1299194, 0.14581516, 4.2038555, -0.41909745, 0.09546438, -0.7590958, 0.89140195, -2.2363827, 1.3755188, 0.29291058, -2.2342238, -1.6495773, 1.7848674, -0.10774509, -0.4006599, 1.0271603, -2.395929, -1.5513421, -0.5585844, -0.30182576, -1.81942, 0.19338498, -3.7962031, 0.65968513, -1.0557479, -2.6667771, -0.58453494, -0.9369396, -1.0690225, 1.3177216, 2.1732373, -1.2874494, 1.6205924, -0.2426318, -0.07259698, -0.6377781, -1.7281775, -1.1530594, 2.783215, -3.1676524","-0.46999565, 0.15379539, -0.0933437, -0.48548484, 0.10639665, -0.15588233, -0.375064, 0.55283475, -0.37865162, 0.11364317, -0.00081614964, -0.72544944, 0.010356359, 0.32579216, -0.2609601, -0.4034174, 0.35479787, 0.7272418, 0.18834338, 0.09155205, -1.0197315, -0.10394335, -0.16187233, -0.65790457, -0.16604048, 0.86721164, -0.4501086, 0.1530613, 0.1854067, -0.47592828, 1.109619, 0.1364678, -0.36390463, 0.02738389, -0.5546942, -0.16165099, -0.1265516, -0.2617772, -0.7332276, -0.30911452, -0.4149109, -0.12082182, -0.094660535, 0.12891746, -0.3174376, 0.073621884, -0.052084185, 0.26073596, -0.4869386, -0.4263797, -0.12836362, 0.33489347, -0.28494564"
town7_001928.png,"13, 114, 78, 45, 18, 25, 4, 106, 32, 68, 5, 90, 31, 123, 101, 92, 98, 16, 118, 73, 0, 15, 117, 57, 19, 54, 71, 127, 14, 103, 36, 55, 125, 102, 82, 94, 124, 40, 75, 58, 56, 29, 87","-1.0312341, -0.4078732, -0.6448222, 0.15867613, -0.1597941, -1.4718897, -1.4342451, -0.65849334, -0.46090546, -3.3328946, 0.20937951, 2.568526, -3.7208555, 4.3941555, -0.24130303, -0.70520294, -0.060934678, 0.0071921647, -0.5832043, -0.3245006, 1.135869, -0.01445701, 1.2932693, -1.9024324, -1.8952069, -1.8772371, -1.677641, -2.320783, -2.6470635, -0.29752755, -2.2740417, 0.37565845, 1.2769327, -3.4803116, 0.14537248, -1.3101761, -0.68920887, -3.470689, 3.0510516, 0.7288803, -0.69703096, 1.6449612, -3.9866023","-0.46999565, 0.15379539, -0.0933437, -0.375064, -0.48548484, -0.15588233, 0.55283475, 0.10639665, -0.00081614964, -0.72544944, -0.2609601, 0.010356359, 0.11364317, -0.4034174, -0.16187233, 0.18834338, 0.32579216, 0.35479787, -0.37865162, 0.7272418, -0.10394335, -0.4501086, 0.09155205, 0.02738389, 1.109619, -1.0197315, -0.16604048, -0.65790457, -0.47592828, 0.1530613, -0.7332276, 0.1364678, 0.1854067, -0.28494564, 0.26073596, -0.2617772, -0.12082182, -0.44911847, 0.6283645, -0.1265516, -0.4149109, 0.86721164, -0.16165099"
town7_001929.png,"13, 18, 78, 4, 114, 25, 106, 45, 98, 31, 123, 68, 90, 118, 16, 73, 0, 5, 32, 54, 15, 103, 117, 19, 71, 57, 24, 92, 87, 14, 101, 36, 66, 127, 125, 102, 41, 20, 40","-1.032589, -0.019684553, -0.8237398, -1.1087788, -0.7729745, -1.6334397, -0.3527055, 0.05756359, 0.3317346, -3.7030723, 4.4119515, -3.4646688, 2.458921, -0.6388004, -0.7019186, 0.13242665, 1.47105, 0.05124286, -0.6202145, -1.8246994, -0.36784437, -0.59806144, 1.2144908, -1.823376, -1.4451207, -1.6786438, -0.35790476, -0.6385078, -4.277713, -2.5033755, 0.08267023, -2.5225577, -0.27902722, -2.13592, 0.7014188, -2.8904557, -0.43828866, 1.3522121, -3.4291582","-0.46999565, -0.48548484, -0.0933437, 0.55283475, 0.15379539, -0.15588233, 0.10639665, -0.375064, 0.32579216, 0.11364317, -0.4034174, -0.72544944, 0.010356359, -0.37865162, 0.35479787, 0.7272418, -0.10394335, -0.2609601, -0.00081614964, -1.0197315, -0.4501086, 0.1530613, 0.09155205, 1.109619, -0.16604048, 0.02738389, -0.36390463, 0.18834338, -0.16165099, -0.47592828, -0.16187233, -0.7332276, -0.4869386, -0.65790457, 0.1854067, -0.28494564, -0.052084185, -0.094660535, -0.44911847"
town7_001950.png,"13, 114, 18, 25, 4, 78, 45, 106, 98, 68, 73, 118, 32, 31, 90, 123, 16, 54, 5, 15, 0, 117, 57, 71, 19, 92, 101, 41, 14, 20, 87, 24, 55, 56, 124","-0.1193369, -0.59113395, -0.3892681, -1.4028275, -0.9185523, -0.66864234, -0.16712297, -0.4910536, -0.09284079, -3.3498664, -0.283141, -0.5908425, -0.39989436, -3.9268646, 2.4950042, 4.363114, -0.43947437, -2.0055873, 0.058814365, 0.03783159, 1.0391637, 1.2119818, -1.7139615, -1.484521, -1.6583087, -0.69869995, 0.009914383, -0.7799373, -2.3301988, 1.5617809, -4.1258173, -0.5483215, -0.18599847, -0.8800777, -1.6400054","-0.46999565, 0.15379539, -0.48548484, -0.15588233, 0.55283475, -0.0933437, -0.375064, 0.10639665, 0.32579216, -0.72544944, 0.7272418, -0.37865162, -0.00081614964, 0.11364317, 0.010356359, -0.4034174, 0.35479787, -1.0197315, -0.2609601, -0.4501086, -0.10394335, 0.09155205, 0.02738389, -0.16604048, 1.109619, 0.18834338, -0.16187233, -0.052084185, -0.47592828, -0.094660535, -0.16165099, -0.36390463, 0.1364678, -0.4149109, -0.12082182"
town7_001963.png,"13, 18, 78, 114, 4, 45, 25, 106, 68, 32, 98, 31, 90, 118, 16, 123, 73, 92, 101, 19, 117, 0, 5, 127, 87, 54, 29, 124","-0.7946452, -0.13923024, -0.4270302, -0.5968371, -0.8182366, -0.1245529, -1.2958971, -0.58859134, -3.2652526, -0.5374869, -0.24200556, -3.8752217, 2.305864, -0.39607835, -0.3754311, 3.9892461, -0.36894298, -0.28382027, 0.299551, -1.542582, 0.8009459, 1.2978443, -0.14085943, -1.943789, -3.7530882, -2.077086, 1.5020281, -0.836468","-0.46999565, -0.48548484, -0.0933437, 0.15379539, 0.55283475, -0.375064, -0.15588233, 0.10639665, -0.72544944, -0.00081614964, 0.32579216, 0.11364317, 0.010356359, -0.37865162, 0.35479787, -0.4034174, 0.7272418, 0.18834338, -0.16187233, 1.109619, 0.09155205, -0.10394335, -0.2609601, -0.65790457, -0.16165099, -1.0197315, 0.86721164, -0.12082182"
town7_001967.png,"13, 114, 25, 4, 78, 18, 106, 45, 118, 68, 32, 90, 0, 98, 73, 101, 127, 123, 117, 92, 31, 5, 54, 19, 16, 15, 57, 71, 58, 14, 125, 29, 24, 94, 102, 55, 87","-0.4016526, -0.86688644, -1.4103559, -0.7981529, -0.92919666, -0.26956064, -0.5056015, -0.26545727, -0.49696112, -3.4798086, -0.18749999, 2.6474602, 1.1925044, -0.4377653, 0.037537917, 0.2994942, -2.443862, 4.6867886, 0.769485, -0.47803175, -4.267509, -0.11727096, -1.9905597, -1.7080792, -0.6476606, -0.53903556, -1.9193236, -1.5429733, 0.75869304, -2.4049656, 0.42162287, 1.4910988, -0.3159312, -1.2176278, -2.7238173, -0.011099815, -3.8078392","-0.46999565, 0.15379539, -0.15588233, 0.55283475, -0.0933437, -0.48548484, 0.10639665, -0.375064, -0.37865162, -0.72544944, -0.00081614964, 0.010356359, -0.10394335, 0.32579216, 0.7272418, -0.16187233, -0.65790457, -0.4034174, 0.09155205, 0.18834338, 0.11364317, -0.2609601, -1.0197315, 1.109619, 0.35479787, -0.4501086, 0.02738389, -0.16604048, -0.1265516, -0.47592828, 0.1854067, 0.86721164, -0.36390463, -0.2617772, -0.28494564, 0.1364678, -0.16165099"
town7_001969.png,"13, 114, 18, 78, 4, 45, 106, 25, 32, 68, 90, 98, 31, 123, 19, 118, 0, 117, 73, 92, 16, 57, 5, 71, 101, 54, 15, 127, 29, 24, 125, 14, 103, 56, 55, 66, 20, 41, 58, 124, 100, 60, 36, 87, 47, 11, 82, 62, 42, 50, 102","-0.29868898, -1.1531293, 0.43606144, -0.9809996, -0.8426547, -0.27346173, -0.6811925, -1.5003345, -0.45509264, -3.4677343, 2.7711062, -0.053661194, -3.7403922, 4.4522753, -1.5337477, -0.5722837, 0.930056, 0.97589475, -0.12182574, -0.30852467, -0.72837496, -2.059682, -0.0096131675, -1.5274879, 0.12805891, -1.8602816, -0.19660784, -2.2835798, 1.6100105, -0.41484255, 0.71117, -2.2607303, -0.4480731, -0.80316204, -0.31661862, -0.48649776, 1.505359, -0.9192612, 0.7007019, -1.1059455, 1.3877529, 3.040094, -2.2935262, -3.8845859, -0.57468325, -1.5419625, -0.06468339, 0.096727155, -1.7826139, 1.7565379, -2.8601623","-0.46999565, 0.15379539, -0.48548484, -0.0933437, 0.55283475, -0.375064, 0.10639665, -0.15588233, -0.00081614964, -0.72544944, 0.010356359, 0.32579216, 0.11364317, -0.4034174, 1.109619, -0.37865162, -0.10394335, 0.09155205, 0.7272418, 0.18834338, 0.35479787, 0.02738389, -0.2609601, -0.16604048, -0.16187233, -1.0197315, -0.4501086, -0.65790457, 0.86721164, -0.36390463, 0.1854067, -0.47592828, 0.1530613, -0.4149109, 0.1364678, -0.4869386, -0.094660535, -0.052084185, -0.1265516, -0.12082182, 0.073621884, 0.33489347, -0.7332276, -0.16165099, -0.30911452, -0.12836362, 0.26073596, -0.5546942, -0.4263797, 0.12891746, -0.28494564"
town7_001970.png,"13, 18, 114, 78, 45, 106, 4, 32, 90, 25, 118, 16, 68, 98, 15, 123, 31, 101, 117, 73, 127, 92, 54, 19, 103, 14, 41, 5, 125, 57, 71, 55, 102, 0, 29, 47, 67, 56, 36, 87","-0.4879807, -0.4021452, -0.6837704, -0.9770578, 0.04355704, -0.4890415, -0.99829227, -0.701804, 2.426758, -0.94477016, -0.3584885, -0.7278476, -3.5768893, 0.026445597, 0.048685327, 4.309219, -3.8785584, 0.13844089, 1.0701914, 0.03815015, -2.4701185, -0.4387492, -1.8870946, -1.6615217, -0.6107617, -2.2350209, -0.83295983, -0.21120837, 0.7749839, -1.985769, -1.4349564, 0.105374396, -2.8498962, 1.4091953, 1.4933258, -0.6731986, -0.90025324, -0.5925183, -2.054783, -3.9052002","-0.46999565, -0.48548484, 0.15379539, -0.0933437, -0.375064, 0.10639665, 0.55283475, -0.00081614964, 0.010356359, -0.15588233, -0.37865162, 0.35479787, -0.72544944, 0.32579216, -0.4501086, -0.4034174, 0.11364317, -0.16187233, 0.09155205, 0.7272418, -0.65790457, 0.18834338, -1.0197315, 1.109619, 0.1530613, -0.47592828, -0.052084185, -0.2609601, 0.1854067, 0.02738389, -0.16604048, 0.1364678, -0.28494564, -0.10394335, 0.86721164, -0.30911452, 0.99148583, -0.4149109, -0.7332276, -0.16165099"
town7_001972.png,"13, 78, 114, 18, 4, 45, 32, 106, 25, 118, 90, 68, 98, 123, 31, 73, 16, 0, 54, 5, 117, 101, 57, 19, 87, 15, 41, 127, 71, 62, 103, 14, 92, 94, 29, 56, 67, 55, 125, 50, 66, 102, 100, 58, 36, 47, 82, 24, 20, 27, 93, 9, 60, 40, 26, 124, 11","-0.5159964, -0.90984464, -0.58687323, -0.08348937, -0.7993673, 0.0029741935, -0.35862637, -0.7356994, -1.4517224, -0.40393093, 2.656855, -3.4431841, 0.009939522, 4.425422, -3.9935791, 0.21082519, -0.5287275, 1.302197, -2.0051372, -0.03959214, 0.86580837, 0.43369424, -1.9317484, -1.6652867, -3.5611045, -0.17543288, -0.45066634, -2.3815155, -1.5304084, 0.01846382, -0.5279103, -2.498131, -0.5653609, -1.2897748, 1.6180214, -0.76427484, -0.7470213, 0.099820316, 0.60445285, 2.121717, -0.38307264, -2.6680946, 1.3422524, 0.23637477, -2.2515013, -0.6762228, -0.0076000914, -0.44059956, 1.4283595, -1.4576852, -2.003537, 1.034862, 2.956634, -3.765741, -1.4893806, -1.2398943, -1.5280098","-0.46999565, -0.0933437, 0.15379539, -0.48548484, 0.55283475, -0.375064, -0.00081614964, 0.10639665, -0.15588233, -0.37865162, 0.010356359, -0.72544944, 0.32579216, -0.4034174, 0.11364317, 0.7272418, 0.35479787, -0.10394335, -1.0197315, -0.2609601, 0.09155205, -0.16187233, 0.02738389, 1.109619, -0.16165099, -0.4501086, -0.052084185, -0.65790457, -0.16604048, -0.5546942, 0.1530613, -0.47592828, 0.18834338, -0.2617772, 0.86721164, -0.4149109, 0.99148583, 0.1364678, 0.1854067, 0.12891746, -0.4869386, -0.28494564, 0.073621884, -0.1265516, -0.7332276, -0.30911452, 0.26073596, -0.36390463, -0.094660535, -0.3174376, 0.19767109, 0.6035311, 0.33489347, -0.44911847, -0.16939524, -0.12082182, -0.12836362"
town7_001973.png,"13, 114, 25, 18, 78, 106, 45, 4, 31, 68, 98, 16, 32, 118, 90, 73, 123, 19, 101, 71, 117, 54, 57, 15, 0, 41, 127, 14, 5, 92, 124, 125, 56, 58, 102, 62, 24, 29, 66, 55, 11, 67, 20, 87","-0.12953058, -1.1566094, -1.2673283, -0.2002731, -0.479325, -0.9253575, -0.10643248, -0.82181007, -4.080839, -3.3480206, -0.27448803, -0.4756627, -0.35636133, -0.16056997, 2.748503, 0.14759879, 4.3026195, -1.679044, 0.24014233, -1.4409939, 0.73698664, -1.8393366, -1.5495827, 0.2187723, 1.1010314, -0.8530985, -2.301282, -2.5240428, -0.2004622, -0.7605083, -1.1389107, 0.76948607, -1.0509266, 0.6196822, -2.8446198, 0.1733818, -0.16195256, 1.5035349, -0.2402314, 0.15051055, -2.015272, -1.1369699, 1.5647607, -3.9887922","-0.46999565, 0.15379539, -0.15588233, -0.48548484, -0.0933437, 0.10639665, -0.375064, 0.55283475, 0.11364317, -0.72544944, 0.32579216, 0.35479787, -0.00081614964, -0.37865162, 0.010356359, 0.7272418, -0.4034174, 1.109619, -0.16187233, -0.16604048, 0.09155205, -1.0197315, 0.02738389, -0.4501086, -0.10394335, -0.052084185, -0.65790457, -0.47592828, -0.2609601, 0.18834338, -0.12082182, 0.1854067, -0.4149109, -0.1265516, -0.28494564, -0.5546942, -0.36390463, 0.86721164, -0.4869386, 0.1364678, -0.12836362, 0.99148583, -0.094660535, -0.16165099"
town7_001974.png,"13, 114, 78, 18, 4, 45, 106, 25, 68, 32, 90, 98, 73, 31, 118, 117, 15, 123, 16, 101, 54, 14, 125, 19, 29, 92, 127, 57, 56, 87, 71, 5, 124, 0, 36, 62, 50, 20, 41, 47, 102, 55","-0.27198517, -0.51367134, -0.7708394, -0.103433624, -0.87196994, -0.09640771, -0.55676734, -1.1653339, -3.5668864, -0.16837052, 2.4625359, -0.035419516, 0.25008586, -3.9334536, -0.26702142, 0.8952849, -0.1570905, 4.336313, -0.15922906, 0.3170024, -2.036624, -2.4335182, 0.7569293, -1.6760179, 1.5394071, -0.28445688, -2.2402337, -1.8598076, -0.44760534, -3.8965764, -1.3536508, -0.062176365, -1.2642289, 1.6039886, -2.059747, -0.18257335, 1.7305268, 1.2078353, -0.56071204, -0.5847033, -2.89201, -0.11499767","-0.46999565, 0.15379539, -0.0933437, -0.48548484, 0.55283475, -0.375064, 0.10639665, -0.15588233, -0.72544944, -0.00081614964, 0.010356359, 0.32579216, 0.7272418, 0.11364317, -0.37865162, 0.09155205, -0.4501086, -0.4034174, 0.35479787, -0.16187233, -1.0197315, -0.47592828, 0.1854067, 1.109619, 0.86721164, 0.18834338, -0.65790457, 0.02738389, -0.4149109, -0.16165099, -0.16604048, -0.2609601, -0.12082182, -0.10394335, -0.7332276, -0.5546942, 0.12891746, -0.094660535, -0.052084185, -0.30911452, -0.28494564, 0.1364678"
town7_001977.png,"13, 78, 18, 25, 114, 4, 45, 32, 106, 98, 73, 31, 118, 68, 90, 16, 123, 101, 54, 0, 117, 5, 19, 127, 15, 125, 56, 124, 87, 29, 57, 92, 71, 14, 94, 103, 66, 100, 82, 55, 20, 42, 62, 41, 24, 36, 58, 35, 40, 50, 67, 102","-0.32349354, -0.6373159, -0.44832385, -1.4015764, -0.79820836, -0.8347459, -0.19754115, -0.35074997, -0.4799147, -0.5402261, 0.06598351, -3.7144392, -0.33426324, -3.5665374, 2.5391147, -0.5763602, 4.225264, 0.1385801, -2.1811082, 1.3298161, 1.0090551, 0.079499945, -1.467145, -2.0728312, -0.077757195, 0.81932217, -0.8584089, -1.5824153, -3.8461745, 1.2435917, -1.9399078, -0.6904004, -1.2825274, -2.4772184, -0.96623445, -0.6128808, -0.09217501, 1.384892, -0.043323126, 0.031149074, 1.5215572, -1.7445556, 0.046627544, -0.67862016, -0.03642139, -2.1777408, 0.44780988, 2.1284952, -2.9397924, 1.9278075, -0.74912536, -2.897821","-0.46999565, -0.0933437, -0.48548484, -0.15588233, 0.15379539, 0.55283475, -0.375064, -0.00081614964, 0.10639665, 0.32579216, 0.7272418, 0.11364317, -0.37865162, -0.72544944, 0.010356359, 0.35479787, -0.4034174, -0.16187233, -1.0197315, -0.10394335, 0.09155205, -0.2609601, 1.109619, -0.65790457, -0.4501086, 0.1854067, -0.4149109, -0.12082182, -0.16165099, 0.86721164, 0.02738389, 0.18834338, -0.16604048, -0.47592828, -0.2617772, 0.1530613, -0.4869386, 0.073621884, 0.26073596, 0.1364678, -0.094660535, -0.4263797, -0.5546942, -0.052084185, -0.36390463, -0.7332276, -0.1265516, -0.14945891, -0.44911847, 0.12891746, 0.99148583, -0.28494564"
town7_001979.png,"13, 114, 78, 4, 25, 18, 106, 45, 98, 68, 31, 90, 32, 123, 73, 118, 16, 117, 0, 19, 57, 101, 54, 127, 125, 29, 71, 100, 103, 5, 15, 55, 92, 35, 102, 87, 47, 41, 14","-0.48705196, -0.858589, -0.5125663, -0.81198734, -1.2737511, -0.01088886, -0.63225913, -0.18374492, -0.02553147, -3.3664877, -3.8098857, 2.5299048, -0.34212705, 4.1681914, 0.25687277, -0.30981064, -0.6319604, 0.9272065, 0.9976995, -1.7541276, -1.8362931, 0.3404516, -2.0519786, -2.1329746, 0.82818437, 1.4727253, -1.3734702, 1.5111414, -0.39970678, -0.1465857, -0.5567156, -0.03618051, -0.45410487, 2.187671, -3.0068545, -3.8135107, -0.287943, -0.3657185, -2.6187549","-0.46999565, 0.15379539, -0.0933437, 0.55283475, -0.15588233, -0.48548484, 0.10639665, -0.375064, 0.32579216, -0.72544944, 0.11364317, 0.010356359, -0.00081614964, -0.4034174, 0.7272418, -0.37865162, 0.35479787, 0.09155205, -0.10394335, 1.109619, 0.02738389, -0.16187233, -1.0197315, -0.65790457, 0.1854067, 0.86721164, -0.16604048, 0.073621884, 0.1530613, -0.2609601, -0.4501086, 0.1364678, 0.18834338, -0.14945891, -0.28494564, -0.16165099, -0.30911452, -0.052084185, -0.47592828"
town7_001981.png,"13, 78, 114, 18, 4, 106, 45, 25, 32, 98, 90, 118, 68, 123, 16, 31, 5, 73, 15, 101, 54, 19, 0, 125, 57, 92, 117, 127, 124, 100, 29, 14, 103, 20, 62, 71, 82, 41, 67, 24, 102, 55, 56, 36, 47, 35, 60, 38, 66, 42, 40, 87","-0.68504375, -0.6200832, -0.878639, -0.39365077, -0.72327673, -0.31553906, -0.22998296, -1.7516822, -0.50699806, -0.10767961, 2.8121169, -0.41587868, -3.358291, 4.0926576, -0.22473225, -3.6572788, 0.15586141, -0.05245261, -0.16601841, 0.6489973, -1.9669405, -1.5162398, 0.8654736, 0.22538632, -2.032277, -0.30009606, 1.0960695, -2.2134793, -1.2203571, 1.7018945, 1.4425931, -2.3024566, -0.6575177, 1.4787903, -0.11661009, -1.6524994, -0.011462893, -0.6055613, -0.90997, -0.3115083, -3.0719905, -0.19272676, -0.62480026, -2.277286, -0.8605861, 2.2741654, 2.8924804, -0.67649585, -0.285363, -1.9131023, -3.322886, -3.7592824","-0.46999565, -0.0933437, 0.15379539, -0.48548484, 0.55283475, 0.10639665, -0.375064, -0.15588233, -0.00081614964, 0.32579216, 0.010356359, -0.37865162, -0.72544944, -0.4034174, 0.35479787, 0.11364317, -0.2609601, 0.7272418, -0.4501086, -0.16187233, -1.0197315, 1.109619, -0.10394335, 0.1854067, 0.02738389, 0.18834338, 0.09155205, -0.65790457, -0.12082182, 0.073621884, 0.86721164, -0.47592828, 0.1530613, -0.094660535, -0.5546942, -0.16604048, 0.26073596, -0.052084185, 0.99148583, -0.36390463, -0.28494564, 0.1364678, -0.4149109, -0.7332276, -0.30911452, -0.14945891, 0.33489347, -0.42594448, -0.4869386, -0.4263797, -0.44911847, -0.16165099"
town7_002115.png,"13, 45, 25, 114, 106, 18, 16","0.13708122, -1.5385056, 0.57654953, -0.37452984, 0.73658276, -1.9675819, -1.9278147","-0.46999565, -0.375064, -0.15588233, 0.15379539, 0.10639665, -0.48548484, 0.35479787"
town7_002130.png,"13, 18, 114, 78, 25, 45, 118, 90, 68, 32, 106, 19, 98, 73, 16, 31, 54, 57, 0, 29, 58, 4, 125, 117, 103, 14, 15, 127, 92, 11, 62, 20, 71, 123, 55, 101, 75, 87, 42, 24, 27, 56, 5, 100, 88, 110, 28, 26, 47, 82, 10, 41, 94","-1.026664, -0.17365056, 0.14009537, 0.98859847, -0.816268, -2.143211, -0.038224623, -0.07929586, -0.88291085, -1.8040273, -0.25290123, -0.022704154, 2.9582355, 1.4267328, -2.1949987, -1.5530715, -2.2416153, -1.3015808, -0.5440692, 1.5575116, 1.8445319, -1.9344474, -0.14509496, -0.113038525, -1.5289357, 0.36354995, -0.7889714, -0.24225484, -0.47136015, 0.4607741, -0.51383376, -1.0919842, -0.9484517, -1.5479959, 0.1329646, 1.824805, -2.7355695, -1.1901343, -1.169278, -0.26101393, 0.5345928, 1.3507487, -1.4699651, 1.3637961, -1.4262002, -0.29108208, -0.7316326, -0.49026555, 1.1369197, -2.223548, -2.2866592, -0.26064068, -2.4975963","-0.46999565, -0.48548484, 0.15379539, -0.0933437, -0.15588233, -0.375064, -0.37865162, 0.010356359, -0.72544944, -0.00081614964, 0.10639665, 1.109619, 0.32579216, 0.7272418, 0.35479787, 0.11364317, -1.0197315, 0.02738389, -0.10394335, 0.86721164, -0.1265516, 0.55283475, 0.1854067, 0.09155205, 0.1530613, -0.47592828, -0.4501086, -0.65790457, 0.18834338, -0.12836362, -0.5546942, -0.094660535, -0.16604048, -0.4034174, 0.1364678, -0.16187233, 0.6283645, -0.16165099, -0.4263797, -0.36390463, -0.3174376, -0.4149109, -0.2609601, 0.073621884, -0.28094766, -0.69423443, -0.013912097, -0.16939524, -0.30911452, 0.26073596, -0.13561094, -0.052084185, -0.2617772"
